COUNTY_NAME,DATE,CASE_TYPE,CASES_Native,CASES_Asian,CASES_Black,CASES_Hispanic,CASES_OtherRace,CASES_UnknownRace,CASES_White,Hispanic_as_Race,GEOFLAG,STATE_NAME,CASES_UnknownEthnicity,CASES_NotHispanic,TOTAL,LATEST,COUNTY_x,COUNTY_y,COUNTY,STATE
Westmoreland,2021-06-25 00:00:00,Complete,41.0,,1284.0,456.0,73.0,2274.0,,1.0,County,Virginia,,,4128.0,,,,51193.0,51.0
Richmond,2021-06-25 00:00:00,Complete,,,,,,,,1.0,County,Virginia,,,0.0,,,,51159.0,51.0
Richmond,2021-06-25 00:00:00,Partial,10.0,13.0,610.0,164.0,42.0,1170.0,1883.0,1.0,County,Virginia,,,3892.0,,,,51159.0,51.0
Richmond,2021-06-25 00:00:00,Complete,12.0,9.0,584.0,148.0,,943.0,1731.0,1.0,County,Virginia,,,3427.0,,,,51159.0,51.0
Bedford,2021-06-25 00:00:00,Complete,,,,,,10144.0,,1.0,County,Virginia,,,10144.0,,,,51019.0,51.0
Bedford,2021-06-25 00:00:00,Complete,115.0,293.0,1458.0,572.0,242.0,,17205.0,1.0,County,Virginia,,,19885.0,,,,51019.0,51.0
Bedford,2021-06-25 00:00:00,Partial,110.0,336.0,1602.0,672.0,267.0,13323.0,18332.0,1.0,County,Virginia,,,34642.0,,,,51019.0,51.0
Winchester city,2021-06-25 00:00:00,Partial,,,,,,,,1.0,County,Virginia,,,0.0,,,,51840.0,51.0
Winchester city,2021-06-25 00:00:00,Complete,22.0,171.0,512.0,1394.0,247.0,5504.0,3725.0,1.0,County,Virginia,,,11575.0,,,,51840.0,51.0
Winchester city,2021-06-25 00:00:00,Partial,13.0,165.0,598.0,2060.0,,7286.0,4157.0,1.0,County,Virginia,,,14279.0,,,,51840.0,51.0
Fredericksburg city,2021-06-25 00:00:00,Partial,,,,,,,3874.0,1.0,County,Virginia,,,3874.0,,,,51630.0,51.0
Fredericksburg city,2021-06-25 00:00:00,Partial,20.0,296.0,963.0,1121.0,410.0,6127.0,,1.0,County,Virginia,,,8937.0,,,,51630.0,51.0
Fredericksburg city,2021-06-25 00:00:00,Complete,19.0,293.0,957.0,890.0,339.0,4956.0,3823.0,1.0,County,Virginia,,,11277.0,,,,51630.0,51.0
Williamsburg city,2021-06-25 00:00:00,Partial,,,,,,,3100.0,1.0,County,Virginia,,,3100.0,,,,51830.0,51.0
Williamsburg city,2021-06-25 00:00:00,Partial,8.0,113.0,585.0,350.0,210.0,2875.0,,1.0,County,Virginia,,,4141.0,,,,51830.0,51.0
Williamsburg city,2021-06-25 00:00:00,Complete,15.0,124.0,522.0,290.0,184.0,2117.0,2921.0,1.0,County,Virginia,,,6173.0,,,,51830.0,51.0
Manassas city,2021-06-25 00:00:00,Partial,,,1370.0,,,,,1.0,County,Virginia,,,1370.0,,,,51683.0,51.0
Manassas city,2021-06-25 00:00:00,Complete,45.0,662.0,1326.0,5560.0,815.0,5652.0,5082.0,1.0,County,Virginia,,,19142.0,,,,51683.0,51.0
Manassas city,2021-06-25 00:00:00,Partial,45.0,635.0,,6975.0,873.0,7399.0,5415.0,1.0,County,Virginia,,,21342.0,,,,51683.0,51.0
Loudoun,2021-06-25 00:00:00,Complete,,,,,,,70515.0,1.0,County,Virginia,,,70515.0,,,,51107.0,51.0
Loudoun,2021-06-25 00:00:00,Partial,708.0,23586.0,8764.0,27982.0,14739.0,104331.0,72588.0,1.0,County,Virginia,,,252698.0,,,,51107.0,51.0
Loudoun,2021-06-25 00:00:00,Complete,749.0,26075.0,8773.0,23526.0,12882.0,78528.0,,1.0,County,Virginia,,,150533.0,,,,51107.0,51.0
Hampton city,2021-06-25 00:00:00,Partial,148.0,1027.0,17848.0,2266.0,1381.0,19561.0,17406.0,1.0,County,Virginia,,,59637.0,,,,51650.0,51.0
Hampton city,2021-06-25 00:00:00,Complete,146.0,984.0,16179.0,1931.0,1119.0,14247.0,15797.0,1.0,County,Virginia,,,50403.0,,,,51650.0,51.0
Fluvanna,2021-06-25 00:00:00,Complete,54.0,95.0,1359.0,445.0,298.0,2613.0,8802.0,1.0,County,Virginia,,,13666.0,,,,51065.0,51.0
Fluvanna,2021-06-25 00:00:00,Partial,60.0,105.0,1482.0,533.0,363.0,3711.0,9454.0,1.0,County,Virginia,,,15708.0,,,,51065.0,51.0
Albemarle,2021-06-25 00:00:00,Complete,230.0,1773.0,3800.0,3406.0,2724.0,15151.0,37188.0,1.0,County,Virginia,,,64272.0,,,,51003.0,51.0
Albemarle,2021-06-25 00:00:00,Partial,280.0,1736.0,4271.0,4039.0,3127.0,21647.0,40746.0,1.0,County,Virginia,,,75846.0,,,,51003.0,51.0
Wise,2021-06-25 00:00:00,Partial,47.0,50.0,216.0,116.0,122.0,4310.0,10038.0,1.0,County,Virginia,,,14899.0,,,,51195.0,51.0
Wise,2021-06-25 00:00:00,Complete,46.0,47.0,200.0,89.0,100.0,3150.0,8357.0,1.0,County,Virginia,,,11989.0,,,,51195.0,51.0
Rockingham,2021-06-25 00:00:00,Partial,51.0,266.0,575.0,2607.0,1242.0,11560.0,21343.0,1.0,County,Virginia,,,37644.0,,,,51165.0,51.0
Rockingham,2021-06-25 00:00:00,Complete,57.0,256.0,514.0,2112.0,1076.0,9096.0,20246.0,1.0,County,Virginia,,,33357.0,,,,51165.0,51.0
Surry,2021-06-25 00:00:00,Partial,5.0,8.0,1159.0,23.0,40.0,739.0,1194.0,1.0,County,Virginia,,,3168.0,,,,51181.0,51.0
Surry,2021-06-25 00:00:00,Complete,6.0,10.0,1056.0,15.0,29.0,578.0,1089.0,1.0,County,Virginia,,,2783.0,,,,51181.0,51.0
Appomattox,2021-06-25 00:00:00,Partial,9.0,17.0,864.0,74.0,59.0,1732.0,3486.0,1.0,County,Virginia,,,6241.0,,,,51011.0,51.0
Appomattox,2021-06-25 00:00:00,Complete,11.0,12.0,779.0,66.0,60.0,1376.0,3234.0,1.0,County,Virginia,,,5538.0,,,,51011.0,51.0
Cumberland,2021-06-25 00:00:00,Complete,17.0,9.0,898.0,74.0,39.0,836.0,1652.0,1.0,County,Virginia,,,3525.0,,,,51049.0,51.0
Cumberland,2021-06-25 00:00:00,Partial,18.0,9.0,977.0,83.0,48.0,1167.0,1803.0,1.0,County,Virginia,,,4105.0,,,,51049.0,51.0
Bland,2021-06-25 00:00:00,Partial,5.0,7.0,33.0,20.0,15.0,1102.0,1293.0,1.0,County,Virginia,,,2475.0,,,,51021.0,51.0
Bland,2021-06-25 00:00:00,Complete,3.0,5.0,28.0,14.0,13.0,914.0,1187.0,1.0,County,Virginia,,,2164.0,,,,51021.0,51.0
Covington city,2021-06-25 00:00:00,Complete,2.0,12.0,128.0,54.0,22.0,738.0,1049.0,1.0,County,Virginia,,,2005.0,,,,51580.0,51.0
Covington city,2021-06-25 00:00:00,Partial,1.0,20.0,146.0,64.0,34.0,1016.0,1144.0,1.0,County,Virginia,,,2425.0,,,,51580.0,51.0
Dinwiddie,2021-06-25 00:00:00,Partial,30.0,50.0,2111.0,323.0,141.0,4448.0,3920.0,1.0,County,Virginia,,,11023.0,,,,51053.0,51.0
Dinwiddie,2021-06-25 00:00:00,Complete,26.0,57.0,1985.0,249.0,120.0,3528.0,3653.0,1.0,County,Virginia,,,9618.0,,,,51053.0,51.0
Suffolk city,2021-06-25 00:00:00,Complete,82.0,534.0,9161.0,1059.0,615.0,9860.0,13243.0,1.0,County,Virginia,,,34554.0,,,,51800.0,51.0
Suffolk city,2021-06-25 00:00:00,Partial,85.0,588.0,10327.0,1301.0,774.0,13281.0,14402.0,1.0,County,Virginia,,,40758.0,,,,51800.0,51.0
Clarke,2021-06-25 00:00:00,Complete,11.0,69.0,172.0,242.0,216.0,3166.0,3062.0,1.0,County,Virginia,,,6938.0,,,,51043.0,51.0
Clarke,2021-06-25 00:00:00,Partial,10.0,57.0,171.0,332.0,231.0,3920.0,3146.0,1.0,County,Virginia,,,7867.0,,,,51043.0,51.0
Amelia,2021-06-25 00:00:00,Complete,20.0,33.0,1060.0,99.0,41.0,998.0,2450.0,1.0,County,Virginia,,,4701.0,,,,51007.0,51.0
Amelia,2021-06-25 00:00:00,Partial,17.0,37.0,1061.0,122.0,53.0,1429.0,2712.0,1.0,County,Virginia,,,5431.0,,,,51007.0,51.0
Prince William,2021-06-25 00:00:00,Partial,741.0,12144.0,21900.0,51022.0,14143.0,94755.0,60515.0,1.0,County,Virginia,,,255220.0,,,,51153.0,51.0
Prince William,2021-06-25 00:00:00,Complete,682.0,13194.0,21278.0,42099.0,11766.0,73967.0,57576.0,1.0,County,Virginia,,,220562.0,,,,51153.0,51.0
Sussex,2021-06-25 00:00:00,Partial,13.0,15.0,1395.0,90.0,43.0,1617.0,1204.0,1.0,County,Virginia,,,4377.0,,,,51183.0,51.0
Sussex,2021-06-25 00:00:00,Complete,10.0,12.0,1270.0,64.0,36.0,1289.0,1054.0,1.0,County,Virginia,,,3735.0,,,,51183.0,51.0
Greensville,2021-06-25 00:00:00,Partial,17.0,26.0,1078.0,56.0,23.0,2207.0,881.0,1.0,County,Virginia,,,4288.0,,,,51081.0,51.0
Greensville,2021-06-25 00:00:00,Complete,10.0,23.0,975.0,39.0,15.0,1773.0,814.0,1.0,County,Virginia,,,3649.0,,,,51081.0,51.0
Orange,2021-06-25 00:00:00,Partial,17.0,110.0,1525.0,753.0,375.0,5807.0,9002.0,1.0,County,Virginia,,,17589.0,,,,51137.0,51.0
Orange,2021-06-25 00:00:00,Complete,47.0,111.0,1445.0,660.0,318.0,4669.0,8380.0,1.0,County,Virginia,,,15630.0,,,,51137.0,51.0
Fairfax,2021-06-25 00:00:00,Partial,2881.0,65010.0,28020.0,97940.0,56331.0,288211.0,168642.0,1.0,County,Virginia,,,707035.0,,,,51059.0,51.0
Fairfax,2021-06-25 00:00:00,Complete,2204.0,69714.0,27035.0,81026.0,49892.0,219292.0,166644.0,1.0,County,Virginia,,,615807.0,,,,51059.0,51.0
New Kent,2021-06-25 00:00:00,Complete,94.0,92.0,752.0,213.0,163.0,3147.0,5634.0,1.0,County,Virginia,,,10095.0,,,,51127.0,51.0
New Kent,2021-06-25 00:00:00,Partial,85.0,101.0,800.0,251.0,202.0,3830.0,5978.0,1.0,County,Virginia,,,11247.0,,,,51127.0,51.0
Montgomery,2021-06-25 00:00:00,Complete,233.0,1470.0,934.0,1108.0,436.0,19790.0,15954.0,1.0,County,Virginia,,,39925.0,,,,51121.0,51.0
Montgomery,2021-06-25 00:00:00,Partial,246.0,1301.0,1012.0,1230.0,501.0,25597.0,17072.0,1.0,County,Virginia,,,46959.0,,,,51121.0,51.0
Alleghany,2021-06-25 00:00:00,Partial,12.0,30.0,239.0,113.0,89.0,3009.0,3704.0,1.0,County,Virginia,,,7196.0,,,,51005.0,51.0
Alleghany,2021-06-25 00:00:00,Complete,12.0,23.0,202.0,102.0,60.0,2126.0,3389.0,1.0,County,Virginia,,,5914.0,,,,51005.0,51.0
Colonial Heights city,2021-06-25 00:00:00,Partial,23.0,180.0,533.0,373.0,132.0,3161.0,3559.0,1.0,County,Virginia,,,7961.0,,,,51570.0,51.0
Colonial Heights city,2021-06-25 00:00:00,Complete,20.0,167.0,474.0,302.0,110.0,2349.0,3219.0,1.0,County,Virginia,,,6641.0,,,,51570.0,51.0
Roanoke,2021-06-25 00:00:00,Complete,253.0,901.0,1346.0,1249.0,451.0,22464.0,20564.0,1.0,County,Virginia,,,47228.0,,,,51161.0,51.0
Roanoke,2021-06-25 00:00:00,Partial,286.0,929.0,1496.0,1444.0,516.0,28888.0,21537.0,1.0,County,Virginia,,,55096.0,,,,51161.0,51.0
Charlottesville city,2021-06-25 00:00:00,Partial,94.0,697.0,2804.0,1482.0,1221.0,10162.0,12169.0,1.0,County,Virginia,,,28629.0,,,,51540.0,51.0
Charlottesville city,2021-06-25 00:00:00,Complete,81.0,713.0,2444.0,1200.0,1074.0,7381.0,11121.0,1.0,County,Virginia,,,24014.0,,,,51540.0,51.0
Bristol city,2021-06-25 00:00:00,Partial,3.0,63.0,236.0,95.0,51.0,2774.0,3631.0,1.0,County,Virginia,,,6853.0,,,,51520.0,51.0
Bristol city,2021-06-25 00:00:00,Complete,4.0,71.0,189.0,77.0,41.0,2090.0,3317.0,1.0,County,Virginia,,,5789.0,,,,51520.0,51.0
Madison,2021-06-25 00:00:00,Complete,9.0,40.0,482.0,114.0,123.0,1265.0,3794.0,1.0,County,Virginia,,,5827.0,,,,51113.0,51.0
Madison,2021-06-25 00:00:00,Partial,8.0,42.0,504.0,148.0,150.0,1731.0,3920.0,1.0,County,Virginia,,,6503.0,,,,51113.0,51.0
Henrico,2021-06-25 00:00:00,Complete,1141.0,9813.0,24073.0,7793.0,5069.0,51597.0,64475.0,1.0,County,Virginia,,,163961.0,,,,51087.0,51.0
Henrico,2021-06-25 00:00:00,Partial,1219.0,9464.0,25951.0,9546.0,5910.0,69471.0,69029.0,1.0,County,Virginia,,,190590.0,,,,51087.0,51.0
Brunswick,2021-06-25 00:00:00,Complete,7.0,16.0,1881.0,196.0,46.0,1725.0,1808.0,1.0,County,Virginia,,,5679.0,,,,51025.0,51.0
Brunswick,2021-06-25 00:00:00,Partial,7.0,15.0,2051.0,238.0,58.0,2106.0,1912.0,1.0,County,Virginia,,,6387.0,,,,51025.0,51.0
Buchanan,2021-06-25 00:00:00,Complete,13.0,29.0,113.0,47.0,42.0,3454.0,3755.0,1.0,County,Virginia,,,7453.0,,,,51027.0,51.0
Buchanan,2021-06-25 00:00:00,Partial,11.0,35.0,156.0,59.0,50.0,4191.0,4123.0,1.0,County,Virginia,,,8625.0,,,,51027.0,51.0
Pulaski,2021-06-25 00:00:00,Complete,81.0,71.0,429.0,179.0,103.0,6781.0,5469.0,1.0,County,Virginia,,,13113.0,,,,51155.0,51.0
Pulaski,2021-06-25 00:00:00,Partial,81.0,81.0,456.0,206.0,116.0,8321.0,5996.0,1.0,County,Virginia,,,15257.0,,,,51155.0,51.0
Norton city,2021-06-25 00:00:00,Complete,2.0,5.0,60.0,15.0,15.0,325.0,950.0,1.0,County,Virginia,,,1372.0,,,,51720.0,51.0
Norton city,2021-06-25 00:00:00,Partial,4.0,6.0,67.0,15.0,20.0,501.0,1152.0,1.0,County,Virginia,,,1765.0,,,,51720.0,51.0
Buena Vista city,2021-06-25 00:00:00,Partial,12.0,10.0,92.0,71.0,23.0,1576.0,1196.0,1.0,County,Virginia,,,2980.0,,,,51530.0,51.0
Buena Vista city,2021-06-25 00:00:00,Complete,10.0,11.0,78.0,64.0,26.0,1306.0,1142.0,1.0,County,Virginia,,,2637.0,,,,51530.0,51.0
Roanoke city,2021-06-25 00:00:00,Complete,222.0,622.0,4451.0,1877.0,557.0,18789.0,12874.0,1.0,County,Virginia,,,39392.0,,,,51770.0,51.0
Roanoke city,2021-06-25 00:00:00,Partial,246.0,638.0,4727.0,2423.0,720.0,24965.0,13677.0,1.0,County,Virginia,,,47396.0,,,,51770.0,51.0
Mecklenburg,2021-06-25 00:00:00,Complete,15.0,62.0,2981.0,328.0,101.0,2752.0,5619.0,1.0,County,Virginia,,,11858.0,,,,51117.0,51.0
Mecklenburg,2021-06-25 00:00:00,Partial,9.0,60.0,3196.0,393.0,122.0,3419.0,5953.0,1.0,County,Virginia,,,13152.0,,,,51117.0,51.0
Nelson,2021-06-25 00:00:00,Partial,25.0,38.0,758.0,325.0,188.0,1948.0,5447.0,1.0,County,Virginia,,,8729.0,,,,51125.0,51.0
Nelson,2021-06-25 00:00:00,Complete,29.0,36.0,704.0,260.0,174.0,1500.0,4960.0,1.0,County,Virginia,,,7663.0,,,,51125.0,51.0
Rockbridge,2021-06-25 00:00:00,Complete,43.0,67.0,166.0,179.0,306.0,4600.0,4794.0,1.0,County,Virginia,,,10155.0,,,,51163.0,51.0
Rockbridge,2021-06-25 00:00:00,Partial,28.0,63.0,192.0,181.0,328.0,5556.0,5015.0,1.0,County,Virginia,,,11363.0,,,,51163.0,51.0
Tazewell,2021-06-25 00:00:00,Complete,50.0,68.0,198.0,95.0,75.0,5908.0,6258.0,1.0,County,Virginia,,,12652.0,,,,51185.0,51.0
Tazewell,2021-06-25 00:00:00,Partial,43.0,72.0,200.0,110.0,84.0,7360.0,7010.0,1.0,County,Virginia,,,14879.0,,,,51185.0,51.0
Fauquier,2021-06-25 00:00:00,Complete,66.0,384.0,1445.0,2606.0,1497.0,14285.0,13429.0,1.0,County,Virginia,,,33712.0,,,,51061.0,51.0
Fauquier,2021-06-25 00:00:00,Partial,43.0,381.0,1525.0,3217.0,1701.0,17605.0,14404.0,1.0,County,Virginia,,,38876.0,,,,51061.0,51.0
Virginia Beach city,2021-06-25 00:00:00,Partial,422.0,10093.0,21779.0,13140.0,5625.0,73835.0,94001.0,1.0,County,Virginia,,,218895.0,,,,51810.0,51.0
Virginia Beach city,2021-06-25 00:00:00,Complete,441.0,9864.0,19995.0,11112.0,4814.0,55043.0,87109.0,1.0,County,Virginia,,,188378.0,,,,51810.0,51.0
Washington,2021-06-25 00:00:00,Complete,43.0,107.0,269.0,219.0,124.0,6716.0,13572.0,1.0,County,Virginia,,,21050.0,,,,51191.0,51.0
Washington,2021-06-25 00:00:00,Partial,44.0,110.0,320.0,292.0,171.0,8781.0,14731.0,1.0,County,Virginia,,,24449.0,,,,51191.0,51.0
Arlington,2021-06-25 00:00:00,Partial,245.0,5742.0,4597.0,21812.0,9363.0,68616.0,32158.0,1.0,County,Virginia,,,142533.0,,,,51013.0,51.0
Arlington,2021-06-25 00:00:00,Complete,220.0,7253.0,4880.0,18612.0,8518.0,50879.0,34573.0,1.0,County,Virginia,,,124935.0,,,,51013.0,51.0
Smyth,2021-06-25 00:00:00,Complete,17.0,48.0,159.0,133.0,89.0,3587.0,7299.0,1.0,County,Virginia,,,11332.0,,,,51173.0,51.0
Smyth,2021-06-25 00:00:00,Partial,24.0,64.0,182.0,175.0,99.0,4742.0,8115.0,1.0,County,Virginia,,,13401.0,,,,51173.0,51.0
Salem city,2021-06-25 00:00:00,Partial,69.0,153.0,462.0,393.0,150.0,6629.0,5778.0,1.0,County,Virginia,,,13634.0,,,,51775.0,51.0
Salem city,2021-06-25 00:00:00,Complete,63.0,152.0,446.0,332.0,102.0,5239.0,5493.0,1.0,County,Virginia,,,11827.0,,,,51775.0,51.0
Lexington city,2021-06-25 00:00:00,Partial,8.0,32.0,123.0,179.0,103.0,1996.0,1224.0,1.0,County,Virginia,,,3665.0,,,,51678.0,51.0
Lexington city,2021-06-25 00:00:00,Complete,5.0,32.0,108.0,166.0,94.0,1676.0,1173.0,1.0,County,Virginia,,,3254.0,,,,51678.0,51.0
York,2021-06-25 00:00:00,Complete,86.0,1112.0,2288.0,1091.0,1138.0,10359.0,14650.0,1.0,County,Virginia,,,30724.0,,,,51199.0,51.0
York,2021-06-25 00:00:00,Partial,76.0,1260.0,2584.0,1256.0,1332.0,13615.0,15991.0,1.0,County,Virginia,,,36114.0,,,,51199.0,51.0
Lancaster,2021-06-25 00:00:00,Partial,9.0,28.0,938.0,83.0,78.0,1685.0,3684.0,1.0,County,Virginia,,,6505.0,,,,51103.0,51.0
Lancaster,2021-06-25 00:00:00,Complete,12.0,29.0,865.0,65.0,68.0,1358.0,3453.0,1.0,County,Virginia,,,5850.0,,,,51103.0,51.0
Botetourt,2021-06-25 00:00:00,Complete,78.0,120.0,292.0,251.0,122.0,7107.0,7160.0,1.0,County,Virginia,,,15130.0,,,,51023.0,51.0
Botetourt,2021-06-25 00:00:00,Partial,83.0,134.0,355.0,289.0,141.0,9186.0,7496.0,1.0,County,Virginia,,,17684.0,,,,51023.0,51.0
Highland,2021-06-25 00:00:00,Complete,2.0,5.0,2.0,7.0,6.0,166.0,873.0,1.0,County,Virginia,,,1061.0,,,,51091.0,51.0
Highland,2021-06-25 00:00:00,Partial,3.0,3.0,3.0,9.0,7.0,199.0,909.0,1.0,County,Virginia,,,1133.0,,,,51091.0,51.0
Northumberland,2021-06-25 00:00:00,Complete,15.0,19.0,862.0,188.0,86.0,1287.0,3778.0,1.0,County,Virginia,,,6235.0,,,,51133.0,51.0
Northumberland,2021-06-25 00:00:00,Partial,9.0,20.0,917.0,217.0,93.0,1667.0,3935.0,1.0,County,Virginia,,,6858.0,,,,51133.0,51.0
Harrisonburg city,2021-06-25 00:00:00,Complete,43.0,460.0,789.0,3603.0,755.0,6849.0,8494.0,1.0,County,Virginia,,,20993.0,,,,51660.0,51.0
Harrisonburg city,2021-06-25 00:00:00,Partial,35.0,434.0,876.0,4447.0,902.0,8732.0,8913.0,1.0,County,Virginia,,,24339.0,,,,51660.0,51.0
Charlotte,2021-06-25 00:00:00,Partial,14.0,24.0,1169.0,61.0,29.0,1219.0,2461.0,1.0,County,Virginia,,,4977.0,,,,51037.0,51.0
Charlotte,2021-06-25 00:00:00,Complete,10.0,22.0,1081.0,54.0,22.0,909.0,2210.0,1.0,County,Virginia,,,4308.0,,,,51037.0,51.0
Falls Church city,2021-06-25 00:00:00,Partial,14.0,493.0,198.0,799.0,447.0,3888.0,3550.0,1.0,County,Virginia,,,9389.0,,,,51610.0,51.0
Falls Church city,2021-06-25 00:00:00,Complete,16.0,558.0,190.0,693.0,397.0,3009.0,3508.0,1.0,County,Virginia,,,8371.0,,,,51610.0,51.0
Augusta,2021-06-25 00:00:00,Complete,56.0,196.0,831.0,793.0,541.0,10985.0,19679.0,1.0,County,Virginia,,,33081.0,,,,51015.0,51.0
Augusta,2021-06-25 00:00:00,Partial,44.0,199.0,865.0,927.0,671.0,13398.0,20635.0,1.0,County,Virginia,,,36739.0,,,,51015.0,51.0
Nottoway,2021-06-25 00:00:00,Complete,16.0,30.0,1430.0,162.0,58.0,1748.0,2294.0,1.0,County,Virginia,,,5738.0,,,,51135.0,51.0
Nottoway,2021-06-25 00:00:00,Partial,13.0,31.0,1571.0,179.0,64.0,2102.0,2528.0,1.0,County,Virginia,,,6488.0,,,,51135.0,51.0
Shenandoah,2021-06-25 00:00:00,Complete,24.0,104.0,284.0,976.0,401.0,5119.0,10096.0,1.0,County,Virginia,,,17004.0,,,,51171.0,51.0
Shenandoah,2021-06-25 00:00:00,Partial,18.0,95.0,324.0,1360.0,423.0,6527.0,10991.0,1.0,County,Virginia,,,19738.0,,,,51171.0,51.0
Fairfax city,2021-06-25 00:00:00,Partial,35.0,1200.0,379.0,2325.0,1333.0,6479.0,4044.0,1.0,County,Virginia,,,15795.0,,,,51600.0,51.0
Fairfax city,2021-06-25 00:00:00,Complete,41.0,1360.0,377.0,1925.0,1252.0,4998.0,4102.0,1.0,County,Virginia,,,14055.0,,,,51600.0,51.0
King George,2021-06-25 00:00:00,Complete,15.0,130.0,729.0,487.0,194.0,4591.0,3424.0,1.0,County,Virginia,,,9570.0,,,,51099.0,51.0
King George,2021-06-25 00:00:00,Partial,16.0,126.0,726.0,591.0,226.0,5694.0,3465.0,1.0,County,Virginia,,,10844.0,,,,51099.0,51.0
Giles,2021-06-25 00:00:00,Complete,26.0,37.0,130.0,90.0,139.0,3644.0,2496.0,1.0,County,Virginia,,,6562.0,,,,51071.0,51.0
Giles,2021-06-25 00:00:00,Partial,36.0,43.0,116.0,95.0,142.0,4504.0,2724.0,1.0,County,Virginia,,,7660.0,,,,51071.0,51.0
Stafford,2021-06-25 00:00:00,Complete,187.0,1422.0,4809.0,6200.0,1812.0,27074.0,19065.0,1.0,County,Virginia,,,60569.0,,,,51179.0,51.0
Stafford,2021-06-25 00:00:00,Partial,227.0,1209.0,4662.0,7259.0,2113.0,34380.0,19179.0,1.0,County,Virginia,,,69029.0,,,,51179.0,51.0
Manassas Park city,2021-06-25 00:00:00,Partial,9.0,384.0,499.0,3068.0,347.0,2845.0,1466.0,1.0,County,Virginia,,,8618.0,,,,51685.0,51.0
Manassas Park city,2021-06-25 00:00:00,Complete,10.0,416.0,473.0,2601.0,319.0,2243.0,1417.0,1.0,County,Virginia,,,7479.0,,,,51685.0,51.0
King William,2021-06-25 00:00:00,Partial,79.0,68.0,960.0,156.0,155.0,2858.0,3628.0,1.0,County,Virginia,,,7904.0,,,,51101.0,51.0
King William,2021-06-25 00:00:00,Complete,78.0,52.0,921.0,133.0,129.0,2224.0,3315.0,1.0,County,Virginia,,,6852.0,,,,51101.0,51.0
Amherst,2021-06-25 00:00:00,Partial,39.0,73.0,1953.0,200.0,158.0,3877.0,7159.0,1.0,County,Virginia,,,13459.0,,,,51009.0,51.0
Amherst,2021-06-25 00:00:00,Complete,41.0,75.0,1815.0,159.0,148.0,2993.0,6689.0,1.0,County,Virginia,,,11920.0,,,,51009.0,51.0
Bath,2021-06-25 00:00:00,Partial,8.0,9.0,59.0,30.0,21.0,579.0,1299.0,1.0,County,Virginia,,,2005.0,,,,51017.0,51.0
Bath,2021-06-25 00:00:00,Complete,7.0,9.0,57.0,16.0,15.0,378.0,1233.0,1.0,County,Virginia,,,1715.0,,,,51017.0,51.0
Carroll,2021-06-25 00:00:00,Partial,8.0,42.0,92.0,317.0,69.0,4195.0,5448.0,1.0,County,Virginia,,,10171.0,,,,51035.0,51.0
Carroll,2021-06-25 00:00:00,Complete,11.0,37.0,80.0,255.0,58.0,3293.0,5113.0,1.0,County,Virginia,,,8847.0,,,,51035.0,51.0
Grayson,2021-06-25 00:00:00,Complete,40.0,19.0,100.0,141.0,39.0,2286.0,2627.0,1.0,County,Virginia,,,5252.0,,,,51077.0,51.0
Grayson,2021-06-25 00:00:00,Partial,25.0,19.0,103.0,189.0,42.0,2767.0,2898.0,1.0,County,Virginia,,,6043.0,,,,51077.0,51.0
Spotsylvania,2021-06-25 00:00:00,Partial,120.0,953.0,4262.0,5326.0,1888.0,29929.0,20758.0,1.0,County,Virginia,,,63236.0,,,,51177.0,51.0
Spotsylvania,2021-06-25 00:00:00,Complete,110.0,1032.0,4348.0,4435.0,1576.0,23376.0,20228.0,1.0,County,Virginia,,,55105.0,,,,51177.0,51.0
Craig,2021-06-25 00:00:00,Complete,5.0,6.0,15.0,18.0,11.0,717.0,989.0,1.0,County,Virginia,,,1761.0,,,,51045.0,51.0
Craig,2021-06-25 00:00:00,Partial,6.0,7.0,17.0,19.0,10.0,877.0,1026.0,1.0,County,Virginia,,,1962.0,,,,51045.0,51.0
Scott,2021-06-25 00:00:00,Complete,23.0,15.0,68.0,73.0,33.0,2397.0,4189.0,1.0,County,Virginia,,,6798.0,,,,51169.0,51.0
Scott,2021-06-25 00:00:00,Partial,16.0,20.0,81.0,75.0,34.0,3011.0,4598.0,1.0,County,Virginia,,,7835.0,,,,51169.0,51.0
Culpeper,2021-06-25 00:00:00,Partial,40.0,215.0,1988.0,2479.0,967.0,8795.0,10631.0,1.0,County,Virginia,,,25115.0,,,,51047.0,51.0
Culpeper,2021-06-25 00:00:00,Complete,55.0,247.0,1933.0,2040.0,822.0,6839.0,10154.0,1.0,County,Virginia,,,22090.0,,,,51047.0,51.0
Buckingham,2021-06-25 00:00:00,Partial,21.0,28.0,1839.0,110.0,78.0,2257.0,3257.0,1.0,County,Virginia,,,7590.0,,,,51029.0,51.0
Buckingham,2021-06-25 00:00:00,Complete,13.0,27.0,1679.0,102.0,58.0,1560.0,2942.0,1.0,County,Virginia,,,6381.0,,,,51029.0,51.0
Floyd,2021-06-25 00:00:00,Complete,33.0,20.0,129.0,109.0,30.0,2931.0,2766.0,1.0,County,Virginia,,,6018.0,,,,51063.0,51.0
Floyd,2021-06-25 00:00:00,Partial,21.0,24.0,111.0,115.0,37.0,3425.0,2987.0,1.0,County,Virginia,,,6720.0,,,,51063.0,51.0
Danville city,2021-06-25 00:00:00,Partial,30.0,127.0,4704.0,642.0,115.0,6377.0,5332.0,1.0,County,Virginia,,,17327.0,,,,51590.0,51.0
