Geography,Geographic Level,FIPS Code,LDH Region,Demographic Group,Vaccine Status,Count,x,y
Caddo,PARISH,22017,7,Age Unknown,Incomplete,5,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Black,Incomplete,3433,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Other Race,Incomplete,757,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Unknown Race,Incomplete,142,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,White,Incomplete,3177,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Female,Incomplete,4244,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Male,Incomplete,3230,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Gender Unkown,Incomplete,35,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 50-59,Unvaccinated,18434,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 5-17,Unvaccinated,40450,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 60-69,Unvaccinated,10156,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 70 plus,Unvaccinated,5170,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Age Unknown,Unvaccinated,,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Black,Unvaccinated,88472,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Other Race,Unvaccinated,4968,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Unknown Race,Unvaccinated,,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,White,Unvaccinated,74009,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Female,Unvaccinated,70028,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Male,Unvaccinated,96883,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Gender Unkown,Unvaccinated,,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 0-4,Unvaccinated,17245,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 18-29,Unvaccinated,32682,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 30-39,Unvaccinated,24537,-10450952.094399506,3839833.0832671374
Caddo,PARISH,22017,7,Aged 40-49,Unvaccinated,17963,-10450952.094399506,3839833.0832671374
Calcasieu,PARISH,22019,5,Aged 0-4,Complete,0,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 18-29,Complete,4648,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 30-39,Complete,5418,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 40-49,Complete,6345,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 50-59,Complete,9094,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 5-17,Complete,666,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 60-69,Complete,12769,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 70 plus,Complete,13117,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Age Unknown,Complete,3,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Black,Complete,11907,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Other Race,Complete,7466,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Unknown Race,Complete,1120,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,White,Complete,31567,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Female,Complete,28693,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Male,Complete,23149,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Gender Unkown,Complete,218,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 0-4,Incomplete,0,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 18-29,Incomplete,1094,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 30-39,Incomplete,893,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 40-49,Incomplete,922,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 50-59,Incomplete,1054,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 5-17,Incomplete,496,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 60-69,Incomplete,1043,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 70 plus,Incomplete,815,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Age Unknown,Incomplete,0,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Black,Incomplete,1608,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Other Race,Incomplete,990,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Unknown Race,Incomplete,120,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,White,Incomplete,3599,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Female,Incomplete,3442,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Male,Incomplete,2850,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Gender Unkown,Incomplete,25,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 0-4,Unvaccinated,14075,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 18-29,Unvaccinated,27864,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 30-39,Unvaccinated,20527,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 40-49,Unvaccinated,15725,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 50-59,Unvaccinated,16134,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 5-17,Unvaccinated,34679,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 60-69,Unvaccinated,7856,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Aged 70 plus,Unvaccinated,4948,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Age Unknown,Unvaccinated,,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Black,Unvaccinated,36369,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Other Race,Unvaccinated,1267,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Unknown Race,Unvaccinated,,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,White,Unvaccinated,105409,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Female,Unvaccinated,65468,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Male,Unvaccinated,76580,-10392565.021478435,3533071.287332809
Calcasieu,PARISH,22019,5,Gender Unkown,Unvaccinated,,-10392565.021478435,3533071.287332809
Caldwell,PARISH,22021,8,Aged 0-4,Complete,0,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 18-29,Complete,111,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 30-39,Complete,172,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 40-49,Complete,264,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 50-59,Complete,432,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 5-17,Complete,26,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 60-69,Complete,612,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 70 plus,Complete,866,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Age Unknown,Complete,0,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Black,Complete,424,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Other Race,Complete,131,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Unknown Race,Complete,23,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,White,Complete,1905,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Female,Complete,1373,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Male,Complete,1097,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Gender Unkown,Complete,13,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 0-4,Incomplete,0,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 18-29,Incomplete,20,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 30-39,Incomplete,20,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 40-49,Incomplete,32,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 50-59,Incomplete,41,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 5-17,Incomplete,15,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 60-69,Incomplete,50,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 70 plus,Incomplete,25,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Age Unknown,Incomplete,0,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Black,Incomplete,37,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Other Race,Incomplete,15,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Unknown Race,Incomplete,5,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,White,Incomplete,146,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Female,Incomplete,100,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Male,Incomplete,101,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Gender Unkown,Incomplete,2,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 0-4,Unvaccinated,615,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 18-29,Unvaccinated,1439,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 30-39,Unvaccinated,910,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 40-49,Unvaccinated,912,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 50-59,Unvaccinated,990,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 5-17,Unvaccinated,1662,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 60-69,Unvaccinated,434,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Aged 70 plus,Unvaccinated,348,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Age Unknown,Unvaccinated,,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Black,Unvaccinated,1210,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Other Race,Unvaccinated,,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Unknown Race,Unvaccinated,,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,White,Unvaccinated,6160,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Female,Unvaccinated,3804,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Male,Unvaccinated,3521,-10254373.005607665,3775445.6836266117
Caldwell,PARISH,22021,8,Gender Unkown,Unvaccinated,,-10254373.005607665,3775445.6836266117
Cameron,PARISH,22023,5,Aged 0-4,Complete,0,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 18-29,Complete,85,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 30-39,Complete,123,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 40-49,Complete,142,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 50-59,Complete,280,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 5-17,Complete,8,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 60-69,Complete,414,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 70 plus,Complete,409,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Age Unknown,Complete,0,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Black,Complete,34,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Other Race,Complete,148,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Unknown Race,Complete,38,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,White,Complete,1241,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Female,Complete,737,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Male,Complete,705,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Gender Unkown,Complete,19,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 0-4,Incomplete,0,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 18-29,Incomplete,16,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 30-39,Incomplete,23,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 40-49,Incomplete,22,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 50-59,Incomplete,29,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 5-17,Incomplete,3,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 60-69,Incomplete,14,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 70 plus,Incomplete,14,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Age Unknown,Incomplete,0,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Black,Incomplete,0,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Other Race,Incomplete,8,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Unknown Race,Incomplete,0,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,White,Incomplete,113,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Female,Incomplete,59,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Male,Incomplete,62,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Gender Unkown,Incomplete,0,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 0-4,Unvaccinated,332,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 18-29,Unvaccinated,828,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 30-39,Unvaccinated,389,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 40-49,Unvaccinated,874,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 50-59,Unvaccinated,829,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 5-17,Unvaccinated,1159,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 60-69,Unvaccinated,651,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Aged 70 plus,Unvaccinated,224,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Age Unknown,Unvaccinated,,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Black,Unvaccinated,256,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Other Race,Unvaccinated,14,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Unknown Race,Unvaccinated,,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,White,Unvaccinated,5054,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Female,Unvaccinated,2561,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Male,Unvaccinated,2744,-10370134.14408359,3493116.6049120976
Cameron,PARISH,22023,5,Gender Unkown,Unvaccinated,,-10370134.14408359,3493116.6049120976
Catahoula,PARISH,22025,6,Age Unknown,Complete,0,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Black,Complete,665,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Other Race,Complete,93,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Unknown Race,Complete,31,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,White,Complete,1375,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Female,Complete,1201,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Male,Complete,949,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Gender Unkown,Complete,14,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 0-4,Complete,0,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 18-29,Complete,104,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 30-39,Complete,149,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 40-49,Complete,208,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 50-59,Complete,372,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 5-17,Complete,16,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 60-69,Complete,622,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 70 plus,Complete,693,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 0-4,Incomplete,0,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 18-29,Incomplete,16,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 30-39,Incomplete,15,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 40-49,Incomplete,31,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 50-59,Incomplete,45,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 5-17,Incomplete,6,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 60-69,Incomplete,44,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 70 plus,Incomplete,55,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Age Unknown,Incomplete,0,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Black,Incomplete,88,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Other Race,Incomplete,8,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Unknown Race,Incomplete,2,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,White,Incomplete,114,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Female,Incomplete,118,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Male,Incomplete,94,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Gender Unkown,Incomplete,0,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 0-4,Unvaccinated,590,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 18-29,Unvaccinated,1491,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 30-39,Unvaccinated,1247,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 40-49,Unvaccinated,878,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 50-59,Unvaccinated,774,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 5-17,Unvaccinated,1569,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 60-69,Unvaccinated,598,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Aged 70 plus,Unvaccinated,370,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Age Unknown,Unvaccinated,,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Black,Unvaccinated,2457,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Other Race,Unvaccinated,18,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Unknown Race,Unvaccinated,,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,White,Unvaccinated,5075,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Female,Unvaccinated,3895,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Male,Unvaccinated,3636,-10230428.183138032,3715323.5211131833
Catahoula,PARISH,22025,6,Gender Unkown,Unvaccinated,,-10230428.183138032,3715323.5211131833
Claiborne,PARISH,22027,7,Aged 0-4,Complete,0,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 18-29,Complete,222,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 30-39,Complete,414,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 40-49,Complete,534,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 50-59,Complete,842,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 5-17,Complete,19,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 60-69,Complete,1022,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 70 plus,Complete,1316,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Age Unknown,Complete,0,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Black,Complete,1928,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Other Race,Complete,156,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Unknown Race,Complete,131,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,White,Complete,2154,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Female,Complete,2050,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Male,Complete,2301,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Gender Unkown,Complete,18,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Age Unknown,Incomplete,0,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Black,Incomplete,238,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Other Race,Incomplete,15,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Unknown Race,Incomplete,12,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,White,Incomplete,174,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Female,Incomplete,235,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Male,Incomplete,199,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Gender Unkown,Incomplete,5,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 0-4,Incomplete,0,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 18-29,Incomplete,44,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 30-39,Incomplete,46,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 40-49,Incomplete,65,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 50-59,Incomplete,92,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 5-17,Incomplete,11,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 60-69,Incomplete,99,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 70 plus,Incomplete,82,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 0-4,Unvaccinated,826,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 18-29,Unvaccinated,2388,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 30-39,Unvaccinated,1541,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 40-49,Unvaccinated,1676,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 50-59,Unvaccinated,1303,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 5-17,Unvaccinated,2078,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 60-69,Unvaccinated,847,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Aged 70 plus,Unvaccinated,686,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Age Unknown,Unvaccinated,,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Black,Unvaccinated,6231,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Other Race,Unvaccinated,187,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Unknown Race,Unvaccinated,,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,White,Unvaccinated,5070,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Female,Unvaccinated,6920,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Male,Unvaccinated,4448,-10352233.969964031,3871820.424518093
Claiborne,PARISH,22027,7,Gender Unkown,Unvaccinated,,-10352233.969964031,3871820.424518093
Concordia,PARISH,22029,6,Aged 0-4,Complete,0,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Aged 18-29,Complete,301,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Aged 30-39,Complete,388,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Aged 40-49,Complete,506,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Aged 50-59,Complete,726,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Aged 5-17,Complete,28,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Aged 60-69,Complete,1233,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Aged 70 plus,Complete,1465,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Age Unknown,Complete,1,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Black,Complete,1661,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Other Race,Complete,343,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Unknown Race,Complete,154,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,White,Complete,2490,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Female,Complete,2516,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Male,Complete,2096,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Gender Unkown,Complete,36,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Aged 0-4,Incomplete,0,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Aged 18-29,Incomplete,75,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Aged 30-39,Incomplete,49,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Aged 40-49,Incomplete,73,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Aged 50-59,Incomplete,101,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Aged 5-17,Incomplete,28,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Aged 60-69,Incomplete,107,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Aged 70 plus,Incomplete,89,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Age Unknown,Incomplete,0,-10201318.13629559,3690859.394422525
Concordia,PARISH,22029,6,Black,Incomplete,256,-10201318.13629559,3690859.394422525
